,LogisticRegression,DecisionTree,RandomForest,XGBoost,LightGBM,CatBoost
0,0.31753878305602445,0.5,0.6265975403906439,0.29008922112370383,0.4450204967446347,0.4016156257535568
1,0.5335559037950535,0.6038700006813382,0.633780745383934,0.737173809361586,0.6854943108264631,0.6586155208830142
2,0.526728435167643,0.5570384970271407,0.4422162407115207,0.48659619888947725,0.5053123822731318,0.7071501498714219
3,0.7646563591887469,0.7032125655358311,0.7841536076774932,0.8399299746709207,0.8115928413734793,0.7994088677070499
4,0.9088041933191188,0.7794457335172875,0.9174087545465949,0.8894210669342364,0.8643756009866634,0.9048089385007734
